title,sjr,source_id,ss_id
ACS Nano,Q1,S145476921,81cb3f78-2a86-4785-a493-9305c3268992
Carbon Research,Q1,S4210233808,7a7bccf5-291d-4563-b3a0-f19a51fc10fa
Journal of International Economics,Q1,S198098467,8658aa8e-dfdf-441e-9eb4-f1fd24d86832
Journal of Management Studies,Q1,S151705444,c3edd1bf-0c1f-43ce-bfc4-73e0b37e6f5f
Academy of Management Perspectives,Q1,S33741590,18aaddea-501c-492c-b234-ab984b0975f8
Annual Review of Nuclear and Particle Science,Q1,S112282628,9a1eb53e-bbc0-4488-976f-6db6d80789ca
Journal of Human Resources,Q1,S62957338,
American Journal of Human Genetics,Q1,S134425043,0d0232e8-efbc-4615-bcdb-2c536c2d372c
Trends in Cancer,Q1,S2765069123,6651b5d6-b7d1-4c3d-87dd-15d67318fbdf
Economic Journal,Q1,S45992627,4b20f1ff-7f9b-497e-8313-ffc74f5406be
IEEE Transactions on Automatic Control,Q1,S184954342,1283a59c-0d1f-48c3-81d7-02172f597e70
Ecology Letters,Q1,S80967739,0ab10a19-5aec-4bd0-ba95-d98d85d33643
Foundations and Trends in Information Retrieval,Q1,S197106261,f84f2e3a-8af9-48e4-911c-c3c324b02627
Science advances,Q1,S2737427234,cb30f0c9-2980-4b7d-bbcb-68fc5472b97c
IEEE Transactions on Industrial Informatics,Q1,S184777250,2135230a-3b24-4b71-9583-60624389377a
Protein Science,Q1,S156919612,4e516638-5c1d-4699-8d1b-3b48f0d48ddc
"Lancet HIV,The",Q1,S2531945440,
Protein and Cell,Q1,S126440360,
Accounts of Materials Research,Q1,S4210211377,23636705-bc44-421c-a735-33b3816eeca1
Genome Research,Q1,S43092948,0a96e67f-c1f1-491d-ab41-4c2c50b523a2
Health Affairs,Q1,S135745533,c1ad6952-f4b0-4b01-9473-34375de7db8f
Qualitative Research in Psychology,Q1,S51001188,e166dd8f-cb8d-43e0-923c-fe2d3dd34e60
Leadership Quarterly,Q1,S152304618,9519bb9a-ddb3-46af-ad43-b0e26e9adc39
IEEE Transactions on Sustainable Energy,Q1,S201762130,72c05908-68f2-4360-8c60-6e518d8edc3d
JAMA Internal Medicine,Q1,S65364685,7433889a-97f1-44b6-908a-d4de0a878054
Annual Review of Genomics and Human Genetics,Q1,S8095556,
Biological Reviews,Q1,S86137544,d5c26d81-f7d6-4a0d-af5f-dfe5661c0a2d
Quarterly Journal of the Royal Meteorological Society,Q1,S70522100,8d228500-f693-4f24-9edf-e0dde68bfbb3
International Journal of Robotics Research,Q1,S73484101,
SmartMat,Q1,S4210207049,883db45f-4d0b-4cbe-a24d-b09a8618ab95
Journal of the Royal Statistical Society. Series B: Statistical Methodology,Q1,S145009937,
"Lancet Healthy Longevity, The",Q1,S4210210722,
American Journal of Psychiatry,Q1,S116025658,04dd24d3-c685-4ac8-b56c-58008351498d
Educational Psychology Review,Q1,S187318745,55729793-2f93-4eeb-aed7-8d806204074e
Inventiones Mathematicae,Q1,S98347115,955172d8-c682-4597-bec4-595efbddb032
Journal of the American Academy of Child and Adolescent Psychiatry,Q1,S60711021,1736bbcd-647a-4fa5-9478-e22de96eec12
Journal of Urban Economics,Q1,S147692640,66a80739-259f-4f6f-8d9c-ad58a7bb4e3f
Remote Sensing of Environment,Q1,S141808269,2544009c-f3cc-45f2-b79b-aff3d09cfc34
IEEE Transactions on Communications,Q1,S196647941,d9f3caaf-274f-498b-8eec-96e347fbee7d
PhotoniX,Q1,S3035551292,aed64719-45b1-4332-ab0d-173eb85afcd3
American Sociological Review,Q1,S157620343,652ebba2-a6f1-4326-8075-b04c65ab304e
Global Change Biology,Q1,S74970393,b5aaa937-18c7-4a65-84a1-52713f6080fe
Cell Reports,Q1,S169236886,a3fb5dc1-0d6e-4cd0-a720-8cb68cbf6486
Cell Reports Medicine,Q1,S4210207453,dfdbcdaf-006b-4347-8298-d580abc9b5d3
npj Digital Medicine,Q1,S4210195431,ef485645-f75f-4344-8b9d-3c260e69503b
Journal of Extracellular Vesicles,Q1,S2764464234,fac4bd2b-f545-46f6-8289-7a3270b30176
Psychological Methods,Q1,S45419345,33cf8db2-a345-4196-ab94-d79a0f43cbf1
Earth System Science Data,Q1,S106909380,b2ffefef-ee9f-4ac0-ae80-f06f8d4be382
"Lancet Child and Adolescent Health, The",Q1,S2898345135,
IEEE Transactions on Fuzzy Systems,Q1,S134177497,c6b969a5-d295-4c65-bbe8-a2dc52990db8
"Vital and health statistics. Series 2, Data evaluation and methods research",Q1,S4306534411,74920874-df40-4c95-ba1f-9154277fba4e
Cell Discovery,Q1,S2764388416,35ab6e19-cd41-4f35-9b87-15adccb2c091
PLoS Medicine,Q1,S197939330,3b9c2af9-8503-4d14-a0de-af5ba0143ed2
Communications on Pure and Applied Mathematics,Q1,S134818455,42f14137-b8e5-4633-aeb2-d06852a7e18f
Information Systems Research,Q1,S202812398,6b25cc59-3bb5-4b47-819e-d95ba292c4f7
IEEE Transactions on Neural Networks and Learning Systems,Q1,S4210175523,79c5a18d-0295-432c-aaa5-961d73de6d88
Trends in Immunology,Q1,S84926904,59cbb401-2285-4974-bbc3-c7a143cb3407
Coordination Chemistry Reviews,Q1,S117186765,ff51fdcc-bbb9-40bd-be86-dd47ff300acf
Medical Image Analysis,Q1,S116571295,0e5a2999-db05-4ab3-83d8-b480d49b90be
MIS Quarterly: Management Information Systems,Q1,,
Cell Death and Differentiation,Q1,S152938505,47f0445e-46e2-4685-8244-ddf7c2d587e2
Journal of the National Comprehensive Cancer Network : JNCCN,Q1,,
European Heart Journal,Q1,S181568219,3e3fb1ae-7d3b-430c-9f51-5d7b4f6906e0
Annual Review of Microbiology,Q1,S82779230,a9e7562c-5d40-4bbf-9540-d3bbf600f843
Human Reproduction Update,Q1,S19450991,fa6523aa-83df-470f-917f-0dbf8fa57386
Trends in Biochemical Sciences,Q1,S136233269,
Molecular Biology and Evolution,Q1,S57552105,52bd1f2f-5bb2-4bae-8674-c503b506c30e
Communication Methods and Measures,Q1,S193040567,46fe4117-5ad1-4fa9-89c0-4d17ed8f36ef
Autophagy,Q1,S102544370,73a5ebe2-6d61-4f57-bb9c-0103455cabd0
Annual Review of Virology,Q1,S2764917282,f1ca4c09-69cf-4aa3-a194-1fc71ca15e11
Transactions of the Association for Computational Linguistics,Q1,S2729999759,e0dbf116-86aa-418d-859f-a49952d7e44a
Aggregate,Q1,S4210220553,b7e1139d-975d-4dc6-b1ed-ade48148eceb
"IEEE Transactions on Systems, Man, and Cybernetics: Systems",Q1,S4210209078,
Journal of Financial and Quantitative Analysis,Q1,S193228710,0a717659-78af-4d25-ba83-ce4effba7416
Blood Cancer Journal,Q1,S2496263508,0bb3a38c-e934-4d7f-91fd-340db2b5c6a5
EMBO Molecular Medicine,Q1,S163075119,3bafd996-9c94-473f-b9fe-84dbd068bb41
Annual Review of Pharmacology and Toxicology,Q1,S163849586,2d566e52-4ac0-4cfe-ad58-646e5d26e286
Educational Researcher,Q1,S55175622,
eLife,Q1,S1336409049,07365b9a-c0ce-4dd3-b93b-a02e1c81e0c6
"Lancet Haematology,The",Q1,S2531671668,
Journal of the American Statistical Association,Q1,S3207474444,8c91bff0-940d-46f7-86d4-582c09ed787c
Journal of Retailing,Q1,S159120381,30d0be50-593b-4509-b12e-3b89f5673810
Advanced Science,Q1,S2737737698,
Strategic Organization,Q1,S11394615,fd643c78-7aca-4ef8-968f-d9a6741b01d0
JAMA Surgery,Q1,S86924810,70aa14b8-c485-4b6c-ab69-799f622cbe19
IEEE Network,Q1,S186584794,3b4e0d11-3211-4ead-848c-99928b5ef30e
Molecular Psychiatry,Q1,S71149355,3ef1d4dd-9ec8-4e05-9172-dfc4dedac8ef
Kidney International,Q1,S97303050,26d90084-ccf2-4fc6-8e4a-99855dbc4760
Educational Research Review,Q1,S43764696,
Contemporary Educational Psychology,Q1,S64506217,eb31098d-9189-4dbc-86a6-4ca00f390040
RAND Journal of Economics,Q1,S34139249,
ACS Catalysis,Q1,S37391459,cf1ee3fb-2199-4159-85c5-2fb7dbf149ab
American Economic Journal: Microeconomics,Q1,S96919139,5cfa1034-1519-4d29-9fb3-c77db0dce120
Digest of Technical Papers - IEEE International Solid-State Circuits Conference,-,S4210210374,
IEEE Transactions on Power Systems,Q1,S201921491,dbbda9ef-0504-4875-b893-5c964f6b8f0e
European Journal of Information Systems,Q1,S116712389,144f954e-be01-47cf-8a42-022534bab40e
PLoS Biology,Q1,S154343897,83ff973b-8a0e-4e00-a06a-2cfd9e222de9
IEEE Journal on Selected Topics in Signal Processing,Q1,,e93ebb7d-cfa6-4361-8051-3c6dff3eed1f
European Respiratory Journal,Q1,S4210207896,20a67aab-0b87-48dd-a3ef-b1d379147b9b
Academy of Management Discoveries,Q1,S4210202650,78df1d0f-c693-4ded-9a6e-f3457de51c77
Microbiome,Q1,S3004984423,6cdeb761-3134-42a5-95dc-8d810608091d
Advances in Applied Energy,Q1,S4210186815,65d56394-0b92-4f2e-8287-7bea3af01c73
Sociological Methods and Research,Q1,S9536269,
Biological Psychiatry,Q1,S205482884,21e23f5f-d076-48a8-a3aa-eac8f4eda0d9
Cancer Immunology Research,Q1,S2765010658,65d10e90-2076-49fd-b6f4-070cf4edad5b
Duke Mathematical Journal,Q1,S171170845,e305d34c-fedf-4173-a079-3ca0cf671a93
Annual Review of Cancer Biology,Q1,S4210178937,4c63af56-3e48-4bc9-a971-0d19a9b932e5
Personnel Psychology,Q1,S84664706,714b5076-f4e9-4178-856e-20a9331aeb6d
ISPRS Journal of Photogrammetry and Remote Sensing,Q1,S173339282,227fb221-5e57-477c-b756-e39dd8ffd538
Journal of Development Economics,Q1,S101209419,955388ff-41f5-47d4-84e5-495867b7db1f
Proceedings of the National Academy of Sciences of the United States of America,Q1,,bb95bf2e-8383-4748-bf9d-d6906d091085
Molecular Therapy,Q1,S51596929,e49fff72-eb00-43e6-bb51-14c9d55191d2
Journal for ImmunoTherapy of Cancer,Q1,S2754803477,0cd26910-0fed-4e82-aa60-f222806d8ca8
ACS Central Science,Q1,S2765035057,df882f0f-d88c-4139-8462-219dcb05d97c
Journal of Cell Biology,Q1,S96410829,bf59074e-18fd-4f9a-a1b0-a9bafc16f518
"Lancet Rheumatology, The",Q1,S4210233594,
Current Climate Change Reports,Q1,S4210219499,04eacf92-ea6d-4c50-9eef-88feb940f8ea
Nature Cardiovascular Research,Q1,S4210241135,8558cbd7-0788-4626-bf6b-74ce5a546c2a
Arthritis and Rheumatology,Q1,S4210186158,
Archive for Rational Mechanics and Analysis,Q1,S136982523,1ee0308a-f293-4de2-9b65-48142723316c
IEEE Transactions on Medical Imaging,Q1,S58069681,e0cda45d-3074-4ac0-80b8-e5250df00b89
Journal of Allergy and Clinical Immunology,Q1,S108525051,db8b4563-d667-494e-b2e2-bc65c4faba39
ISME Journal,Q1,S149218730,
Radiology,Q1,S50280174,357207a3-a4af-4091-822c-75ef52d02fb5
Trends in Genetics,Q1,S139283865,e26133f2-2f02-4bc5-a3ad-26bdbdc9636c
Computer Science Review,Q1,S73121659,3aa92b7f-af7a-4ebd-8925-1152710bfbc7
Eco-Environment and Health,Q1,S4220651295,
Experimental and Molecular Medicine,Q1,S4210202701,9970f803-8311-476b-888b-3c3affe3aad0
IEEE Transactions on Robotics,Q1,S144620930,2aa2a52c-3e35-4bed-8edf-5dc99550883a
Cancer Treatment Reviews,Q1,S49831067,2c3d3a02-05f2-4dd9-99a2-c4aa4587d9b5
Business Strategy and the Environment,Q1,S205793605,9ac43e83-e3b6-4ad1-8e77-33821f2ee48c
Leukemia,Q1,S149476849,84407eba-2491-4d53-9172-b72cae91c0e3
Earth-Science Reviews,Q1,S40187045,e739a034-cba8-40e0-acd3-6ee2a22c62e0
Computers and Education,Q1,S4210172634,
Cement and Concrete Composites,Q1,S123887920,
Structural Equation Modeling,Q1,S78020522,be631d9b-53c3-4098-9675-494c7bb7ec52
IEEE Transactions on Power Electronics,Q1,S29875816,d9088a5a-8827-4f42-87bd-5d9573e62b70
Progress in Lipid Research,Q1,S108758393,8a7229c5-9b06-4c3e-b56a-a5c3af215fc7
Strategic Entrepreneurship Journal,Q1,S31690342,d2e6d911-5ef5-46b4-9648-5f9b5978ce57
Advanced Composites and Hybrid Materials,Q1,S4210207107,a0f2bfd8-e083-43c6-9d84-2edc8cda8df8
Health systems in transition,Q1,S4393917760,8d499531-cfb2-459c-b49c-22525f525cfe
Plant Cell,Q1,S48849333,
Applied Physics Reviews,Q1,S4210229136,3687b41d-efd9-4e36-9cc1-0a6d6596b266
Journal of Personality and Social Psychology,Q1,S29984966,dc42ed9c-43ca-4994-b7c6-6321b95442a1
Annals of Neurology,Q1,S114530997,4959a575-c271-466c-a3ad-e799a705e757
Harvard Kennedy School Misinformation Review,Q1,,91a5b241-0923-48b0-8250-c4a923a378d8
Liver Cancer,Q1,S2764970739,1c668cb7-2d85-439f-9be3-d1fc625cb95e
Geometric and Functional Analysis,Q1,S84214272,91f59d49-9b0b-46b1-82f9-c0b43955e37a
Human Relations,Q1,S61446109,f21098cb-1536-4c47-8202-557555050dda
Renewable and Sustainable Energy Reviews,Q1,S68497187,
Water Research,Q1,S52566953,ff42702b-a691-4635-8873-6bc00a49ae56
Review of Economic Dynamics,Q1,S163499366,
Energy Material Advances,Q1,S4210231836,402f9bac-7efa-4c32-bd43-f5bc6ae490fa
Sleep Medicine Reviews,Q1,S28482811,8940d598-118c-4901-a646-73edb0ecd67e
Current Opinion in Cell Biology,Q1,S103771297,bda8ed3e-063e-43a6-ba9e-f4357d8a3e66
IEEE Transactions on Image Processing,Q1,S4210173141,e117fa7f-05b7-4dd6-b64b-0a0a7c0393d8
Energy Economics,Q1,S94499970,c1796d3a-f163-4071-a796-1b6e25f53d4d
Immunological Reviews,Q1,S133112385,bf6072b7-bf60-4b91-887e-d61e9af57e6a
Optica,Q1,S4210197940,8bbfd0ef-790b-4de1-9f2d-bcee0419b756
Journal of Consumer Psychology,Q1,S163545350,e190238c-81a9-499d-98dc-6a5cab7bc2b4
eClinicalMedicine,Q1,S2898347799,76d88559-e586-415c-aa9c-4b8946ce8ed6
Research Synthesis Methods,Q1,S205768342,677c9577-156b-4396-a0ea-3fa9d8038443
Environmental Science &amp; Technology,Q1,,
Health Psychology Review,Q1,S111502347,c4b3bd98-73a7-45c8-831b-4849d17451ab
Circulation: Heart Failure,Q1,S8311976,8e7bbdf6-7e62-4de4-8fb5-a44b473af637
Automatica,Q1,S51360982,b341d762-2900-4f5f-9a2c-47e8174a721a
Energy and Environmental Materials,Q1,S4210219471,
Sports Medicine,Q1,S154904565,d57d6457-583b-4da6-b561-fb52d9902e1b
Comparative Political Studies,Q1,S105556297,3a788b30-76fa-4fc8-9eb2-98bce266e53e
Journal of World Business,Q1,S143995394,e87dce3b-8435-4697-a477-2b47a32d03b5
Nano Today,Q1,S183222223,38a622bf-c654-4101-b878-b74d3ba59575
International Journal of Machine Tools and Manufacture,Q1,S154368109,
JAMA network open,Q1,S4210217848,b9444cdd-c1d0-45a8-9db6-f8a53936292e
Wiley Interdisciplinary Reviews: Computational Molecular Science,Q1,S136120998,
Theoretical Economics,Q1,S10997704,9999b6f0-380e-445e-9402-3c429e2dc61c
Cancer Research,Q1,S168522863,b0bd78b2-6591-460e-af71-196409b62e2c
Bioactive Materials,Q1,S2898508902,5f35543f-f944-4cd2-9161-05c9814a3142
Journal of Advanced Ceramics,Q1,S2764962576,ef6dca2c-7e23-4bcf-88ef-4c19f9053462
Chem Catalysis,Q1,S4210217284,562e017e-7624-4b75-96e2-d50017817a35
Soil Biology and Biochemistry,Q1,S62391475,a7ef9f7d-2055-411d-996d-0c372fe3f141
Stata Journal,Q1,S88220793,
Annals of Tourism Research,Q1,S51885707,6d5d9fa0-3ffd-46f5-b58a-84ce072cca8f
Advanced Drug Delivery Reviews,Q1,S114437232,863dfa88-065a-4a50-839e-151fd43c9345
Nano Letters,Q1,S143846845,
JHEP Reports,Q1,S4210202621,ef78be06-5051-4bef-8752-80784b5386eb
Journal of the American Society of Nephrology : JASN,Q1,,
Journal of Travel Research,Q1,S157485431,9f41b68f-4e92-40e6-a711-93d412915370
Alcohol research : current reviews,Q1,S4210224487,efb7ce53-97bb-4173-a254-1f3d706bf74f
Journal of Product Innovation Management,Q1,S93630570,
Advanced Fiber Materials,Q1,S4210182575,0d5307ff-cc27-4418-b8d4-df04aef95279
IEEE Transactions on Industrial Electronics,Q1,S58031724,
One Earth,Q1,S4210191196,ab4add88-256c-4d58-a563-4c696129098a
Journal of Business and Economic Statistics,Q1,S18095783,
IEEE Internet of Things Journal,Q1,S2480266640,228761ec-c40a-479b-8309-9dcbe9851bcd
Bone Research,Q1,S128199769,0ca83a79-54d6-42a4-b1a1-ce572ac45214
"Genomics, Proteomics and Bioinformatics",Q1,S4306509358,
Ageing Research Reviews,Q1,S117312820,e225ec90-4e80-4fbc-87c5-3a212a0214b1
Materials Horizons,Q1,S2764386229,e14effc7-7975-431f-ae0e-2721cbb29c6d
Opto-Electronic Advances,Q1,S2883262519,e7abcdb9-d1df-49fb-a855-c5ec49b49617
Evolution Letters,Q1,S4210186268,0d5e16be-cc24-47de-bead-162c624986bf
Journal of Innovation and Knowledge,Q1,S2898307581,
IEEE Transactions on Cognitive Communications and Networking,Q1,S2484188435,65e58b80-9699-4da6-bd60-929b57b8533d
Translational Neurodegeneration,Q1,S2764798395,377185a3-1c6a-43f3-bca4-26feef788292
EcoMat,Q1,S4210174281,c4d05987-16f2-4e24-b626-483cd9f47628
Biometrika,Q1,S172180718,555c0937-408e-4555-9127-40eeffeb6840
American Psychologist,Q1,S80146597,c9539f54-8a3b-43ee-9247-57afbf77d5dc
Progress in Human Geography,Q1,S193412822,91be33b4-c93b-482d-a27b-36dac793f2a5
Diabetologia,Q1,S104375418,7d9ba37c-0411-42dc-8d4f-f155ce586507
Journal of Interactive Marketing,Q1,S92709572,1a617a10-e95e-4cfd-a346-aa6bf1d436d1
International Journal of Research in Marketing,Q1,S11810700,d35a6bbd-6e0b-4f53-a223-a9d00528f12c
Tourism Management,Q1,S6814119,cfba4c02-99bc-4eb2-99f8-6dc5361891af
Political Communication,Q1,S27211427,6f7fcf58-7ff4-483c-83a1-fabdb777b6bb
Small,Q1,S94619837,59eaa32d-b026-4d64-beaa-c422bc2629ed
Trends in Chemistry,Q1,S64920681,c2023088-e120-48af-beb8-90e8f49326ee
Journal of Hospitality Marketing and Management,Q1,S118298121,
Annals of Internal Medicine,Q1,S119722071,643b0c17-99ac-463b-81c4-df44ad66e34d
Circulation: Arrhythmia and Electrophysiology,Q1,S28979613,c4cce098-67c9-4eb6-9b40-11f7e4263103
European Journal of Political Research,Q1,S135158421,0ad9aba1-1689-47d6-af44-037b53047ef0
California Management Review,Q1,S172782825,726e4be7-d40a-4fb8-8523-0d65377535e1
"Astrophysical Journal, Supplement Series",Q1,S183686791,
Sustainable Technology and Entrepreneurship,Q1,S4220650898,6bd56a34-3d78-40ae-b46c-68d7e1cab8f4
Proceedings of the Annual ACM Symposium on Theory of Computing,-,,49a7998a-5477-4de9-a42a-b49614e0da1e
British Journal of Political Science,Q1,S95691132,fbdd3843-cc9e-480a-8369-6a16f60297bf
Mucosal Immunology,Q1,S68384121,592eea92-39cd-4609-a088-641ce5e32a13
Higher Education for the Future,Q1,S4210222324,9b89bcfa-4f15-4e64-8b52-1f9b489a3b54
Nature Astronomy,Q1,S2764494557,49929a3f-9c89-4bd6-9a36-d378bef76334
Review of Environmental Economics and Policy,Q1,S140842003,e0010a41-43a2-41d5-b0d6-6ec5d1aca702
Clinical Infectious Diseases,Q1,S72350973,a9e62b74-ad0f-4ab8-adc2-aa68d239bbc4
Small Science,Q1,S4210233464,c8f74b3f-c980-4228-8484-bd44fa730a16
Human Resource Management Review,Q1,S185253248,5f3c12b1-7ae0-4a4e-929c-295471363ef5
Seminars in Cancer Biology,Q1,S154149207,d39d83cd-939d-4ef6-b54b-0bb654035f71
Strategy Science,Q1,S4210183760,0be26f14-3259-43e5-9cd5-b546673edbac
Frontiers in Ecology and the Environment,Q1,S144797041,6d41e46e-95b4-4fdc-8d36-f4a7c8e25cff
Angiogenesis,Q1,S143701222,9d5ae1e3-eb86-4933-94cf-79d200eb9ef2
European Review of Social Psychology,Q1,S201273009,4036034f-f115-4871-a51e-383fc817abd6
IMF Economic Review,Q1,S21260181,99238fc0-d403-4a68-b8ab-42c87b78ac66
Journal of Advances in Modeling Earth Systems,Q1,S185824406,282e39cf-e00b-43a3-937f-9287682e0eea
iMeta,Q1,S4220650979,033b2db2-7ddc-466e-ad41-adbf06e29ef3
"Forum of Mathematics, Pi",Q1,S2911503828,e6f20964-ecae-4120-8966-8b47ebf00272
Microbiology and Molecular Biology Reviews,Q1,S187187948,dcc71bf1-b117-4dfa-8438-cbf5efdf7aa1
Artificial Intelligence Review,Q1,S122814990,ea8553fe-2467-4367-afee-c4deb3754820
Monographs of the Society for Research in Child Development,Q1,S24859740,1ccb593f-7238-4c92-a74e-52430984627e
Med,Q1,S4306402606,
Journal of the European Mathematical Society,Q1,S88235189,
Econometrics Journal,Q1,S127742747,39fb5180-de32-479c-8bd8-07ba2b81fdff
Wiley Interdisciplinary Reviews: Climate Change,Q1,S205538080,baa6a0e8-ba04-41a5-a90c-ca6a8fb7f88b
International Materials Reviews,Q1,S69687699,3d3de2ca-1a2e-4377-b010-df0e0e55f2db
Trends in Pharmacological Sciences,Q1,S31167473,
Journal of Strategic Information Systems,Q1,S6144335,d49d1529-c7d5-4c86-8c1a-0c052de876a4
Computers and Education: Artificial Intelligence,Q1,S4210183364,a4e2f9c2-abbd-4f6b-9e06-ffe639dc07e7
Alzheimer's and Dementia,Q1,S108427512,
Annual Review of Nutrition,Q1,S160110530,6cb872bf-e7d4-40f9-80a5-166e1042b894
Memoirs of the American Mathematical Society,Q1,S104585175,2a437ca1-bdf4-48c6-96ad-a312483b3c0e
Journal of Supply Chain Management,Q1,S97320426,eccfa255-8d5d-4275-8169-0a7a0356e327
Research Policy,Q1,S9731383,cedcfda0-2243-49dc-995f-a9f060144607
Trends in Molecular Medicine,Q1,S64855341,0a47145d-c099-4d36-8315-279feb48f49e
Journal of Economic Theory,Q1,S149131268,
Global Strategy Journal,Q1,S2765008422,4f2f3259-f904-47d4-a546-50e3d4fc62b7
Trends in Plant Science,Q1,S201780205,5713b1b2-02f7-4129-b9a9-1fad7dd10b44
Annals of Probability,Q1,S40212770,9002e5d9-39cf-4799-9c5e-b560179c161f
JAMA Dermatology,Q1,S146641495,70ba62f7-5baf-44a6-9bcf-29925e60e83b
eBioMedicine,Q1,S2531685872,ee1ffcf9-667a-4b07-8b57-b01287b3797d
EMBO Reports,Q1,S57252141,883c4931-50cd-44e1-a9cb-06b9f8a104a5
JACC: Clinical Electrophysiology,Q1,S2898168182,
Journal of Organizational Behavior,Q1,S160573970,195cc0df-d547-4f4d-a414-493cd8e70cd1
European Journal of Epidemiology,Q1,S48690275,107809a9-96c9-4868-941f-08c8804a14a6
Critical Reviews in Environmental Science and Technology,Q1,S207935976,47ccc490-75fa-473f-910c-10394df209a4
Journal of Corporate Finance,Q1,S152282257,62205462-9b0c-4d6b-97ad-6352d9d7a2c7
Conservation Letters,Q1,S133530468,6713d934-1c4a-4956-8607-12330186e9a9
Journal of Manufacturing Systems,Q1,S201698446,dc56537e-0e06-44dd-8fe9-50131609f0c2
Journal of Energy Chemistry,Q1,S2500128275,c99a6b98-26a6-4be6-a202-1bc6e2796e3c
Earth System Dynamics,Q1,S163739988,fa8e76b3-634a-435e-9b64-745af0ff91b6
Pharmacology and Therapeutics,Q1,S23625584,5a5e973f-8156-4847-a735-ab72ad7c0279
Public Administration Review,Q1,S76877748,
Ultrafast Science,Q1,S4210223486,8a52b602-dc54-4b24-a105-ca89687b33c2
"Brain, Behavior, and Immunity",Q1,S102243518,1e92aa4c-233b-452d-a3be-3a21ee61ee1f
Cold Spring Harbor perspectives in biology,Q1,S160223955,9022e356-13cd-4b20-b9c8-b71402126832
Journal of Child Psychology and Psychiatry and Allied Disciplines,Q1,,7977c11a-cf4e-475b-a4d8-c745002302e0
Clinical and Molecular Hepatology,Q1,S2764482685,1828a281-125c-4f59-a315-d6489324d856
Journal of Business Research,Q1,S93284759,da769d11-3534-4eb1-ae4a-ebe85bc80478
Kidney International Supplements,Q1,S4210177655,
Plant Communications,Q1,S4210223803,b714854f-88dc-4ad0-b610-aa0abfa6a7ca
Organizational Behavior and Human Decision Processes,Q1,S64744539,b119dc03-0c42-4d7d-908b-f08cb947aff3
IEEE Geoscience and Remote Sensing Magazine,Q1,S2491948244,f3b9cfef-ea93-4f7f-a14f-95fbf796875e
Technological Forecasting and Social Change,Q1,S39307421,
Annual Review of Sociology,Q1,S61274580,
Small Methods,Q1,S4210232622,9e049685-267f-4444-a06e-df074744d1ff
Wiley interdisciplinary reviews. RNA,Q1,S122939334,
IEEE Reviews in Biomedical Engineering,Q1,S203619773,042aa85f-6dca-421f-809b-e0ea76c1e58b
Systematic Biology,Q1,S65478581,0fa37164-bd37-42ce-9d79-14ca6eab8850
American Journal of Kidney Diseases,Q1,S18197459,a8033d98-8551-459f-9137-c6150980055a
Annual Reviews in Control,Q1,S54761077,f58a382e-f45f-4a3e-9104-31bd28d19534
